Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::_M_check_len(unsigned int, char const*) const [133]
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::begin() [137]
                0.00    0.00      17/17          __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::difference_type __gnu_cxx::operator-<triangle*, std::vector<triangle, std::allocator<triangle> > >(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&, __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&) [132]
                0.00    0.00      17/17          std::_Vector_base<triangle, std::allocator<triangle> >::_M_allocate(unsigned int) [134]
                0.00    0.00      17/40000       __gnu_cxx::new_allocator<triangle>::construct(triangle*, triangle const&) [27]
                0.00    0.00      17/19          void std::_Destroy<triangle*, triangle>(triangle*, triangle*, std::allocator<triangle>&) [128]
                0.00    0.00      17/18          std::_Vector_base<triangle, std::allocator<triangle> >::_M_deallocate(triangle*, unsigned int) [129]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::push_back(triangle const&) [28]
[136]    0.0    0.00    0.00      17         std::vector<triangle, std::allocator<triangle> >::end() [136]
                0.00    0.00      17/34          __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::__normal_iterator(triangle* const&) [100]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [135]
[137]    0.0    0.00    0.00      17         std::vector<triangle, std::allocator<triangle> >::begin() [137]
                0.00    0.00      17/34          __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::__normal_iterator(triangle* const&) [100]
-----------------------------------------------
                0.00    0.00      16/16          tetraPoint(p3Df, p3Df, p3Df, p3Df, p3Df) [7]
[138]    0.0    0.00    0.00      16         tetraPointLimits(signcoordB*) [138]
-----------------------------------------------
                0.00    0.00      16/16          std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_deallocate(p3Df*, unsigned int) [126]
[139]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<p3Df>::deallocate(p3Df*, unsigned int) [139]
-----------------------------------------------
                0.00    0.00      16/16          std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_allocate(unsigned int) [143]
[140]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<p3Df>::allocate(unsigned int, void const*) [140]
                0.00    0.00      16/48          __gnu_cxx::new_allocator<p3Df>::max_size() const [99]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [144]
[141]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::difference_type __gnu_cxx::operator-<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > > const&, __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > > const&) [141]
                0.00    0.00      32/64          __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::base() const [94]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [144]
[142]    0.0    0.00    0.00      16         std::vector<p3Df, std::allocator<p3Df> >::_M_check_len(unsigned int, char const*) const [142]
                0.00    0.00      64/20073       std::vector<p3Df, std::allocator<p3Df> >::size() const [32]
                0.00    0.00      32/32          std::vector<p3Df, std::allocator<p3Df> >::max_size() const [113]
                0.00    0.00      16/5148        unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [55]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [144]
[143]    0.0    0.00    0.00      16         std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_allocate(unsigned int) [143]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<p3Df>::allocate(unsigned int, void const*) [140]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<p3Df, std::allocator<p3Df> >::push_back(p3Df const&) [34]
[144]    0.0    0.00    0.00      16         std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [144]
                0.00    0.00      48/54          std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_get_Tp_allocator() [96]
                0.00    0.00      32/64          __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::base() const [94]
                0.00    0.00      32/32          p3Df* std::__uninitialized_move_a<p3Df*, p3Df*, std::allocator<p3Df> >(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&) [120]
                0.00    0.00      16/16          std::vector<p3Df, std::allocator<p3Df> >::_M_check_len(unsigned int, char const*) const [142]
                0.00    0.00      16/16          std::vector<p3Df, std::allocator<p3Df> >::begin() [146]
                0.00    0.00      16/16          __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::difference_type __gnu_cxx::operator-<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > > const&, __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > > const&) [141]
                0.00    0.00      16/16          std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_allocate(unsigned int) [143]
                0.00    0.00      16/20002       __gnu_cxx::new_allocator<p3Df>::construct(p3Df*, p3Df const&) [33]
                0.00    0.00      16/22          void std::_Destroy<p3Df*, p3Df>(p3Df*, p3Df*, std::allocator<p3Df>&) [124]
                0.00    0.00      16/19          std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_deallocate(p3Df*, unsigned int) [126]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<p3Df, std::allocator<p3Df> >::push_back(p3Df const&) [34]
[145]    0.0    0.00    0.00      16         std::vector<p3Df, std::allocator<p3Df> >::end() [145]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::__normal_iterator(p3Df* const&) [111]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [144]
[146]    0.0    0.00    0.00      16         std::vector<p3Df, std::allocator<p3Df> >::begin() [146]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::__normal_iterator(p3Df* const&) [111]
-----------------------------------------------
                                 576             eraseTetratree(node*) [147]
                0.00    0.00       8/8           eraseTetratree(tetratree*) [167]
[147]    0.0    0.00    0.00       8+576     eraseTetratree(node*) [147]
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::clear() [82]
                0.00    0.00     576/576         tetracone::~tetracone() [89]
                                 576             eraseTetratree(node*) [147]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<p3Df>::allocator() [149]
[148]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<p3Df>::new_allocator() [148]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_impl::_Vector_impl() [150]
[149]    0.0    0.00    0.00       6         std::allocator<p3Df>::allocator() [149]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<p3Df>::new_allocator() [148]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_base() [151]
[150]    0.0    0.00    0.00       6         std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_impl::_Vector_impl() [150]
                0.00    0.00       6/6           std::allocator<p3Df>::allocator() [149]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<p3Df, std::allocator<p3Df> >::vector() [152]
[151]    0.0    0.00    0.00       6         std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_base() [151]
                0.00    0.00       6/6           std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_impl::_Vector_impl() [150]
-----------------------------------------------
                0.00    0.00       6/6           mesh::mesh() [160]
[152]    0.0    0.00    0.00       6         std::vector<p3Df, std::allocator<p3Df> >::vector() [152]
                0.00    0.00       6/6           std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_base() [151]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<p3Df>::~allocator() [154]
[153]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<p3Df>::~new_allocator() [153]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_impl::~_Vector_impl() [155]
[154]    0.0    0.00    0.00       3         std::allocator<p3Df>::~allocator() [154]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<p3Df>::~new_allocator() [153]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<p3Df, std::allocator<p3Df> >::~_Vector_base() [156]
[155]    0.0    0.00    0.00       3         std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_impl::~_Vector_impl() [155]
                0.00    0.00       3/3           std::allocator<p3Df>::~allocator() [154]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<p3Df, std::allocator<p3Df> >::~vector() [159]
[156]    0.0    0.00    0.00       3         std::_Vector_base<p3Df, std::allocator<p3Df> >::~_Vector_base() [156]
                0.00    0.00       3/19          std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_deallocate(p3Df*, unsigned int) [126]
                0.00    0.00       3/3           std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_impl::~_Vector_impl() [155]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<p3Df, std::allocator<p3Df> >::clear() [158]
[157]    0.0    0.00    0.00       3         std::vector<p3Df, std::allocator<p3Df> >::_M_erase_at_end(p3Df*) [157]
                0.00    0.00       3/54          std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_get_Tp_allocator() [96]
                0.00    0.00       3/22          void std::_Destroy<p3Df*, p3Df>(p3Df*, p3Df*, std::allocator<p3Df>&) [124]
-----------------------------------------------
                0.00    0.00       3/3           eraseTetratree(tetratree*) [167]
[158]    0.0    0.00    0.00       3         std::vector<p3Df, std::allocator<p3Df> >::clear() [158]
                0.00    0.00       3/3           std::vector<p3Df, std::allocator<p3Df> >::_M_erase_at_end(p3Df*) [157]
-----------------------------------------------
                0.00    0.00       3/3           mesh::~mesh() [169]
[159]    0.0    0.00    0.00       3         std::vector<p3Df, std::allocator<p3Df> >::~vector() [159]
                0.00    0.00       3/54          std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_get_Tp_allocator() [96]
                0.00    0.00       3/22          void std::_Destroy<p3Df*, p3Df>(p3Df*, p3Df*, std::allocator<p3Df>&) [124]
                0.00    0.00       3/3           std::_Vector_base<p3Df, std::allocator<p3Df> >::~_Vector_base() [156]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[160]    0.0    0.00    0.00       2         mesh::mesh() [160]
                0.00    0.00       6/6           std::vector<p3Df, std::allocator<p3Df> >::vector() [152]
                0.00    0.00       2/2           std::vector<triangle, std::allocator<triangle> >::vector() [165]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<triangle>::allocator() [162]
[161]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<triangle>::new_allocator() [161]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_impl::_Vector_impl() [163]
[162]    0.0    0.00    0.00       2         std::allocator<triangle>::allocator() [162]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<triangle>::new_allocator() [161]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_base() [164]
[163]    0.0    0.00    0.00       2         std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_impl::_Vector_impl() [163]
                0.00    0.00       2/2           std::allocator<triangle>::allocator() [162]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<triangle, std::allocator<triangle> >::vector() [165]
[164]    0.0    0.00    0.00       2         std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_base() [164]
                0.00    0.00       2/2           std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_impl::_Vector_impl() [163]
-----------------------------------------------
                0.00    0.00       2/2           mesh::mesh() [160]
[165]    0.0    0.00    0.00       2         std::vector<triangle, std::allocator<triangle> >::vector() [165]
                0.00    0.00       2/2           std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_base() [164]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [18]
[166]    0.0    0.00    0.00       1         global constructors keyed to tiempo1 [166]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [168]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[167]    0.0    0.00    0.00       1         eraseTetratree(tetratree*) [167]
                0.00    0.00       8/8           eraseTetratree(node*) [147]
                0.00    0.00       3/3           std::vector<p3Df, std::allocator<p3Df> >::clear() [158]
                0.00    0.00       1/1           std::vector<triangle, std::allocator<triangle> >::clear() [175]
                0.00    0.00       1/1           mesh::~mesh() [169]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to tiempo1 [166]
[168]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [168]
-----------------------------------------------
                0.00    0.00       1/1           eraseTetratree(tetratree*) [167]
[169]    0.0    0.00    0.00       1         mesh::~mesh() [169]
                0.00    0.00       3/3           std::vector<p3Df, std::allocator<p3Df> >::~vector() [159]
                0.00    0.00       1/1           std::vector<triangle, std::allocator<triangle> >::~vector() [176]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<triangle>::~allocator() [171]
[170]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<triangle>::~new_allocator() [170]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_impl::~_Vector_impl() [172]
[171]    0.0    0.00    0.00       1         std::allocator<triangle>::~allocator() [171]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<triangle>::~new_allocator() [170]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<triangle, std::allocator<triangle> >::~_Vector_base() [173]
[172]    0.0    0.00    0.00       1         std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_impl::~_Vector_impl() [172]
                0.00    0.00       1/1           std::allocator<triangle>::~allocator() [171]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<triangle, std::allocator<triangle> >::~vector() [176]
[173]    0.0    0.00    0.00       1         std::_Vector_base<triangle, std::allocator<triangle> >::~_Vector_base() [173]
                0.00    0.00       1/18          std::_Vector_base<triangle, std::allocator<triangle> >::_M_deallocate(triangle*, unsigned int) [129]
                0.00    0.00       1/1           std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_impl::~_Vector_impl() [172]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<triangle, std::allocator<triangle> >::clear() [175]
[174]    0.0    0.00    0.00       1         std::vector<triangle, std::allocator<triangle> >::_M_erase_at_end(triangle*) [174]
                0.00    0.00       1/53          std::_Vector_base<triangle, std::allocator<triangle> >::_M_get_Tp_allocator() [97]
                0.00    0.00       1/19          void std::_Destroy<triangle*, triangle>(triangle*, triangle*, std::allocator<triangle>&) [128]
-----------------------------------------------
                0.00    0.00       1/1           eraseTetratree(tetratree*) [167]
[175]    0.0    0.00    0.00       1         std::vector<triangle, std::allocator<triangle> >::clear() [175]
                0.00    0.00       1/1           std::vector<triangle, std::allocator<triangle> >::_M_erase_at_end(triangle*) [174]
-----------------------------------------------
                0.00    0.00       1/1           mesh::~mesh() [169]
[176]    0.0    0.00    0.00       1         std::vector<triangle, std::allocator<triangle> >::~vector() [176]
                0.00    0.00       1/53          std::_Vector_base<triangle, std::allocator<triangle> >::_M_get_Tp_allocator() [97]
                0.00    0.00       1/19          void std::_Destroy<triangle*, triangle>(triangle*, triangle*, std::allocator<triangle>&) [128]
                0.00    0.00       1/1           std::_Vector_base<triangle, std::allocator<triangle> >::~_Vector_base() [173]
-----------------------------------------------

Index by function name

  [16] global constructors keyed to contador [26] std::vector<triangle, std::allocator<triangle> >::size() const [145] std::vector<p3Df, std::allocator<p3Df> >::end()
 [166] global constructors keyed to tiempo1 [102] std::vector<triangle, std::allocator<triangle> >::max_size() const [146] std::vector<p3Df, std::allocator<p3Df> >::begin()
   [7] tetraPoint(p3Df, p3Df, p3Df, p3Df, p3Df) [57] std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [158] std::vector<p3Df, std::allocator<p3Df> >::clear()
   [8] tetraPoint(p3Df, p3Df, p3Df, p3Df, p3Df, int) [75] std::vector<int, std::allocator<int> >::end() const [34] std::vector<p3Df, std::allocator<p3Df> >::push_back(p3Df const&)
   [4] clasifyTriang(tetracone*, int, mesh*, p3Df) [22] std::vector<int, std::allocator<int> >::size() const [152] std::vector<p3Df, std::allocator<p3Df> >::vector()
   [5] signcoordBary(p3Df, p3Df, p3Df, p3Df, p3Df, int, signcoordB*) [76] std::vector<int, std::allocator<int> >::begin() const [159] std::vector<p3Df, std::allocator<p3Df> >::~vector()
 [147] eraseTetratree(node*)  [40] std::vector<int, std::allocator<int> >::max_size() const [9] std::vector<p3Df, std::allocator<p3Df> >::operator[](unsigned int)
 [167] eraseTetratree(tetratree*) [149] std::allocator<p3Df>::allocator() [135] std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&)
 [138] tetraPointLimits(signcoordB*) [154] std::allocator<p3Df>::~allocator() [174] std::vector<triangle, std::allocator<triangle> >::_M_erase_at_end(triangle*)
   [2] generateTetraTree(unsigned int, unsigned int, tetratree*, mesh*) [162] std::allocator<triangle>::allocator() [136] std::vector<triangle, std::allocator<triangle> >::end()
   [3] generateTetraTree(unsigned int, unsigned int, std::vector<int, std::allocator<int> >, node*, mesh*, p3Df) [171] std::allocator<triangle>::~allocator() [137] std::vector<triangle, std::allocator<triangle> >::begin()
  [13] nearestIntersectingTriangleMoeller(node*, p3Df, p3Df, mesh*, int*) [77] std::allocator<int>::allocator(std::allocator<int> const&) [175] std::vector<triangle, std::allocator<triangle> >::clear()
 [168] __static_initialization_and_destruction_0(int, int) [67] std::allocator<int>::allocator() [28] std::vector<triangle, std::allocator<triangle> >::push_back(triangle const&)
  [17] __static_initialization_and_destruction_0(int, int) [68] std::allocator<int>::~allocator() [165] std::vector<triangle, std::allocator<triangle> >::vector()
  [15] loadOBJ(mesh*, char*) [114] p3Df* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<p3Df>(p3Df const*, p3Df const*, p3Df*) [176] std::vector<triangle, std::allocator<triangle> >::~vector()
   [6] tetraSeg(p3Df, p3Df, p3Df, p3Df, p3Df) [103] triangle* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<triangle>(triangle const*, triangle const*, triangle*) [10] std::vector<triangle, std::allocator<triangle> >::operator[](unsigned int)
 [160] mesh::mesh()           [38] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [58] std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
 [169] mesh::~mesh()         [122] void std::_Destroy_aux<true>::__destroy<p3Df*>(p3Df*, p3Df*) [81] std::vector<int, std::allocator<int> >::_M_erase_at_end(int*)
 [139] __gnu_cxx::new_allocator<p3Df>::deallocate(p3Df*, unsigned int) [125] void std::_Destroy_aux<true>::__destroy<triangle*>(triangle*, triangle*) [59] std::vector<int, std::allocator<int> >::end()
 [140] __gnu_cxx::new_allocator<p3Df>::allocate(unsigned int, void const*) [48] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [60] std::vector<int, std::allocator<int> >::begin()
  [33] __gnu_cxx::new_allocator<p3Df>::construct(p3Df*, p3Df const&) [143] std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_allocate(unsigned int) [82] std::vector<int, std::allocator<int> >::clear()
 [148] __gnu_cxx::new_allocator<p3Df>::new_allocator() [150] std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_impl::_Vector_impl() [25] std::vector<int, std::allocator<int> >::push_back(int const&)
 [153] __gnu_cxx::new_allocator<p3Df>::~new_allocator() [155] std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_impl::~_Vector_impl() [83] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
 [130] __gnu_cxx::new_allocator<triangle>::deallocate(triangle*, unsigned int) [126] std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_deallocate(p3Df*, unsigned int) [12] std::vector<int, std::allocator<int> >::vector()
 [131] __gnu_cxx::new_allocator<triangle>::allocate(unsigned int, void const*) [96] std::_Vector_base<p3Df, std::allocator<p3Df> >::_M_get_Tp_allocator() [73] std::vector<int, std::allocator<int> >::~vector()
  [27] __gnu_cxx::new_allocator<triangle>::construct(triangle*, triangle const&) [151] std::_Vector_base<p3Df, std::allocator<p3Df> >::_Vector_base() [11] std::vector<int, std::allocator<int> >::operator[](unsigned int)
 [161] __gnu_cxx::new_allocator<triangle>::new_allocator() [156] std::_Vector_base<p3Df, std::allocator<p3Df> >::~_Vector_base() [116] p3Df* std::__copy_move_a<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*)
 [170] __gnu_cxx::new_allocator<triangle>::~new_allocator() [134] std::_Vector_base<triangle, std::allocator<triangle> >::_M_allocate(unsigned int) [105] triangle* std::__copy_move_a<false, triangle*, triangle*>(triangle*, triangle*, triangle*)
  [54] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) [163] std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_impl::_Vector_impl() [84] int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
  [52] __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [172] std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_impl::~_Vector_impl() [42] int* std::__copy_move_a<false, int*, int*>(int*, int*, int*)
  [24] __gnu_cxx::new_allocator<int>::construct(int*, int const&) [129] std::_Vector_base<triangle, std::allocator<triangle> >::_M_deallocate(triangle*, unsigned int) [85] int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [74] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [97] std::_Vector_base<triangle, std::allocator<triangle> >::_M_get_Tp_allocator() [117] p3Df* std::__copy_move_a2<false, p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*)
  [65] __gnu_cxx::new_allocator<int>::new_allocator() [164] std::_Vector_base<triangle, std::allocator<triangle> >::_Vector_base() [106] triangle* std::__copy_move_a2<false, triangle*, triangle*>(triangle*, triangle*, triangle*)
  [66] __gnu_cxx::new_allocator<int>::~new_allocator() [173] std::_Vector_base<triangle, std::allocator<triangle> >::~_Vector_base() [43] int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*)
 [111] __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::__normal_iterator(p3Df* const&) [53] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [86] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [100] __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::__normal_iterator(triangle* const&) [78] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [118] p3Df* std::uninitialized_copy<p3Df*, p3Df*>(p3Df*, p3Df*, p3Df*)
  [61] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [69] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [107] triangle* std::uninitialized_copy<triangle*, triangle*>(triangle*, triangle*, triangle*)
  [39] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [70] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [44] int* std::uninitialized_copy<int*, int*>(int*, int*, int*)
 [141] __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >::difference_type __gnu_cxx::operator-<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > > const&, __gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > > const&) [51] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [87] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
 [132] __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >::difference_type __gnu_cxx::operator-<triangle*, std::vector<triangle, std::allocator<triangle> > >(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&, __gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > > const&) [35] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [119] p3Df* std::__uninitialized_copy_a<p3Df*, p3Df*, p3Df>(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&)
  [56] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [79] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&) [108] triangle* std::__uninitialized_copy_a<triangle*, triangle*, triangle>(triangle*, triangle*, triangle*, std::allocator<triangle>&)
  [14] tetracone::tetracone() [71] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [45] int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&)
  [89] tetracone::~tetracone() [72] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [120] p3Df* std::__uninitialized_move_a<p3Df*, p3Df*, std::allocator<p3Df> >(p3Df*, p3Df*, p3Df*, std::allocator<p3Df>&)
